Data_Hora,Instancia,Parametros_Teste,Algoritmo,Parametros_Algoritmo,Semente,Tempo_Medio_ms,Melhor_NetProfit,Custo_Equivalente,LB_Cost_Paper,Gap(%)
2026-07-04 16:21:19,K400.9,N/A,Guloso Puro,"N/A",4128037741,0.0291722,13845,411488,383105,7.409
2026-07-04 16:21:20,K400.9,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,29.0184,31843,393490,383105,2.711
2026-07-04 16:21:20,K400.9,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,27.7242,31843,393490,383105,2.711
2026-07-04 16:21:20,K400.9,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.500000;iter=300",4128037741,27.7406,31843,393490,383105,2.711
2026-07-04 16:21:20,K400.9,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.800000;iter=300",4128037741,27.9899,31843,393490,383105,2.711
2026-07-04 16:21:21,K400.9,N/A,Randomizado Reativo,"alphas_qtd=4;iter=300;bloco=45",4128037741,7.36422,30702,394631,383105,3.009
2026-07-04 16:21:21,K400.3,N/A,Guloso Puro,"N/A",4128037741,0.0246026,21471,422745,401881,5.192
2026-07-04 16:21:21,K400.3,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,29.3148,28888,415328,401881,3.346
2026-07-04 16:21:21,K400.3,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,29.5334,28888,415328,401881,3.346
2026-07-04 16:21:21,K400.3,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.500000;iter=300",4128037741,28.6661,28888,415328,401881,3.346
2026-07-04 16:21:22,K400.3,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.800000;iter=300",4128037741,28.7238,28888,415328,401881,3.346
2026-07-04 16:21:22,K400.3,N/A,Randomizado Reativo,"alphas_qtd=4;iter=300;bloco=45",4128037741,7.51314,28888,415328,401881,3.346
2026-07-04 16:21:22,K100.5,N/A,Guloso Puro,"N/A",4128037741,0.0171247,26339,119078,119078,0.000
2026-07-04 16:21:22,K100.5,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,14.2604,26339,119078,119078,0.000
2026-07-04 16:21:22,K100.5,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,18.8989,26339,119078,119078,0.000
2026-07-04 16:21:22,K100.5,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.500000;iter=300",4128037741,14.575,26339,119078,119078,0.000
2026-07-04 16:21:22,K100.5,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.800000;iter=300",4128037741,14.8743,26339,119078,119078,0.000
2026-07-04 16:21:22,K100.5,N/A,Randomizado Reativo,"alphas_qtd=4;iter=300;bloco=45",4128037741,3.89555,26339,119078,119078,0.000
2026-07-04 16:21:22,K100.10,N/A,Guloso Puro,"N/A",4128037741,0.0109722,16229,146498,133567,9.681
2026-07-04 16:21:23,K100.10,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,11.9934,29160,133567,133567,0.000
2026-07-04 16:21:23,K100.10,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,11.6105,29160,133567,133567,0.000
2026-07-04 16:21:23,K100.10,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.500000;iter=300",4128037741,11.5813,29160,133567,133567,0.000
2026-07-04 16:21:23,K100.10,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.800000;iter=300",4128037741,11.5435,29160,133567,133567,0.000
2026-07-04 16:21:23,K100.10,N/A,Randomizado Reativo,"alphas_qtd=4;iter=300;bloco=45",4128037741,3.22521,29160,133567,133567,0.000
2026-07-04 16:21:23,K100.2,N/A,Guloso Puro,"N/A",4128037741,0.0190382,32581,210666,200262,5.195
2026-07-04 16:21:23,K100.2,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,17.6544,41431,201816,200262,0.776
2026-07-04 16:21:23,K100.2,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,17.8159,41431,201816,200262,0.776
2026-07-04 16:21:23,K100.2,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.500000;iter=300",4128037741,17.6947,41431,201816,200262,0.776
2026-07-04 16:21:24,K100.2,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.800000;iter=300",4128037741,17.99,41431,201816,200262,0.776
2026-07-04 16:21:24,K100.2,N/A,Randomizado Reativo,"alphas_qtd=4;iter=300;bloco=45",4128037741,4.55845,41431,201816,200262,0.776
2026-07-04 16:21:24,K400.7,N/A,Guloso Puro,"N/A",4128037741,0.037594,20410,522696,474466,10.165
2026-07-04 16:21:24,K400.7,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,36.5349,35933,507173,474466,6.893
2026-07-04 16:21:24,K400.7,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,39.4239,35933,507173,474466,6.893
2026-07-04 16:21:25,K400.7,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.500000;iter=300",4128037741,36.7561,35933,507173,474466,6.893
2026-07-04 16:21:25,K400.7,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.800000;iter=300",4128037741,44.2502,35933,507173,474466,6.893
2026-07-04 16:21:25,K400.7,N/A,Randomizado Reativo,"alphas_qtd=4;iter=300;bloco=45",4128037741,11.1651,31835,511271,474466,7.757
2026-07-04 16:21:25,K400.4,N/A,Guloso Puro,"N/A",4128037741,0.0597246,18308,414771,389451,6.501
2026-07-04 16:21:26,K400.4,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,32.373,29844,403235,389451,3.539
2026-07-04 16:21:26,K400.4,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,29.0499,29844,403235,389451,3.539
2026-07-04 16:21:26,K400.4,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.500000;iter=300",4128037741,27.7436,29844,403235,389451,3.539
2026-07-04 16:21:27,K400.4,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.800000;iter=300",4128037741,28.0055,29844,403235,389451,3.539
2026-07-04 16:21:27,K400.4,N/A,Randomizado Reativo,"alphas_qtd=4;iter=300;bloco=45",4128037741,7.14438,29844,403235,389451,3.539
2026-07-04 16:21:27,K100.9,N/A,Guloso Puro,"N/A",4128037741,0.0152175,20719,125733,122917,2.291
2026-07-04 16:21:27,K100.9,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.100000;iter=300",4128037741,15.159,23535,122917,122917,0.000
2026-07-04 16:21:27,K100.9,N/A,Guloso Randomizado Multi-Alpha,"alpha=0.300000;iter=300",4128037741,16.0674,23535,122917,122917,0.000
